City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Nantucket,US,2022-02-06 20:37:04,41.2835,-70.0995,31.14,66,100,6.31,overcast clouds
526,Taoudenni,ML,2022-02-06 20:34:31,22.6783,-3.9836,71.2,11,24,9.89,few clouds
527,Den Helder,NL,2022-02-06 20:37:05,52.9599,4.7593,43.07,76,40,24.0,scattered clouds
528,Lethem,GY,2022-02-06 20:37:05,3.3803,-59.7968,90.43,46,96,8.16,overcast clouds
529,Biak,ID,2022-02-06 20:37:06,-0.9131,122.8766,75.76,81,100,2.64,overcast clouds
530,Namibe,AO,2022-02-06 20:37:06,-15.1961,12.1522,74.7,67,100,12.86,overcast clouds
531,Pirai,BR,2022-02-06 20:37:07,-22.6292,-43.8981,83.28,92,97,1.36,overcast clouds
532,Mount Isa,AU,2022-02-06 20:37:07,-20.7333,139.5,73.17,73,41,4.61,scattered clouds
533,Sao Joao Da Barra,BR,2022-02-06 20:37:08,-21.6403,-41.0511,84.29,85,1,18.86,clear sky
534,Tura,IN,2022-02-06 20:37:08,25.5198,90.2201,51.39,80,0,3.15,clear sky
535,Saint Anthony,US,2022-02-06 20:37:09,45.0205,-93.218,21.13,68,100,5.01,haze
536,San Carlos Del Zulia,VE,2022-02-06 20:37:09,9.0,-71.9135,87.78,52,36,8.19,scattered clouds
537,Los Llanos De Aridane,ES,2022-02-06 20:37:09,28.6585,-17.9182,64.15,64,40,14.0,scattered clouds
538,San Patricio,US,2022-02-06 20:37:10,28.017,-97.5169,66.16,58,36,5.79,scattered clouds
539,Sadiqabad,PK,2022-02-06 20:37:10,28.3062,70.1307,59.7,37,14,11.72,few clouds
540,Semnan,IR,2022-02-06 20:37:11,35.5729,53.3971,35.44,51,0,0.0,clear sky
541,Novo Aripuana,BR,2022-02-06 20:37:11,-5.1206,-60.3797,81.18,87,100,2.24,light rain
542,Champerico,GT,2022-02-06 20:37:12,14.3,-91.9167,90.77,59,8,11.12,clear sky
543,Inongo,CD,2022-02-06 20:37:12,-1.95,18.2667,76.84,72,93,5.17,overcast clouds
544,Bongandanga,CD,2022-02-06 20:37:13,1.5,21.05,75.74,39,53,2.42,broken clouds
545,Quelimane,MZ,2022-02-06 20:37:13,-17.8786,36.8883,78.75,94,40,6.91,scattered clouds
546,Qandala,SO,2022-02-06 20:37:14,11.472,49.8728,74.64,58,96,4.36,overcast clouds
547,Soria,ES,2022-02-06 20:37:14,41.6667,-2.6667,38.86,45,10,3.22,clear sky
548,Alpine,US,2022-02-06 20:37:14,32.835,-116.7664,76.98,13,0,5.01,clear sky
549,Bad Soden-Salmunster,DE,2022-02-06 20:38:15,50.2757,9.3671,43.93,92,100,20.2,moderate rain
550,Meulaboh,ID,2022-02-06 20:35:46,4.1363,96.1285,75.07,91,100,3.51,overcast clouds
551,Nhamunda,BR,2022-02-06 20:38:16,-2.1861,-56.7131,76.44,95,100,0.49,light rain
552,Svetlyy,RU,2022-02-06 20:38:16,54.675,20.1347,41.05,97,100,21.52,light rain
553,Port-Gentil,GA,2022-02-06 20:38:16,-0.7193,8.7815,80.56,83,20,8.05,few clouds
554,Sao Gabriel Da Cachoeira,BR,2022-02-06 20:34:13,-0.1303,-67.0892,80.17,91,96,1.61,overcast clouds
555,Santa Lucia,ES,2022-02-06 20:38:17,27.9117,-15.5407,59.76,77,20,17.27,few clouds
556,Mananara,MG,2022-02-06 20:38:17,-16.1667,49.7667,74.59,86,77,5.99,broken clouds
557,Atambua,ID,2022-02-06 20:38:18,-9.1061,124.8925,74.25,86,47,0.81,scattered clouds
558,Alvand,IR,2022-02-06 20:38:18,36.3187,49.1678,21.94,83,31,8.25,scattered clouds
559,Manggar,ID,2022-02-06 20:37:09,-2.8833,108.2667,77.79,89,100,7.43,moderate rain
560,Yokadouma,CM,2022-02-06 20:33:22,3.5167,15.05,71.78,29,59,3.02,broken clouds
561,Shush,IR,2022-02-06 20:38:19,32.1942,48.2436,51.67,43,1,8.88,clear sky
562,Yantal,RU,2022-02-06 20:38:19,56.8471,105.2542,9.27,98,100,2.82,overcast clouds
563,Pa Sang,TH,2022-02-06 20:38:20,18.5262,98.9394,69.12,82,100,0.45,overcast clouds
564,Huilong,CN,2022-02-06 20:35:07,31.8111,121.655,42.04,78,100,11.72,light rain
565,Mao,ES,2022-02-06 20:38:21,39.8885,4.2658,43.36,87,20,1.14,few clouds
566,Nanortalik,GL,2022-02-06 20:34:31,60.1432,-45.2371,16.2,66,100,21.09,overcast clouds
567,Mayya,RU,2022-02-06 20:38:21,61.7333,130.2811,-33.48,100,100,2.35,overcast clouds
568,Karla,EE,2022-02-06 20:38:22,59.3723,24.9275,33.76,85,100,10.36,overcast clouds
569,Conil,FR,2022-02-06 20:38:22,44.9673,3.7177,34.7,93,100,9.57,overcast clouds
570,Shanhetun,CN,2022-02-06 20:38:23,44.7,127.2,-0.42,98,99,5.37,overcast clouds
571,Kavaratti,IN,2022-02-06 20:38:23,10.5669,72.642,77.92,69,25,10.2,scattered clouds
572,Vanimo,PG,2022-02-06 20:38:23,-2.6741,141.3028,77.95,87,100,3.89,overcast clouds
573,Inhuma,BR,2022-02-06 20:38:24,-6.6683,-41.7078,82.38,56,99,1.9,overcast clouds
574,Riyadh,SA,2022-02-06 20:34:15,24.6877,46.7219,51.94,40,0,7.45,clear sky
575,Millington,US,2022-02-06 20:38:26,35.3415,-89.8973,51.12,47,0,0.0,clear sky
576,Yerbogachen,RU,2022-02-06 20:38:16,61.2767,108.0108,-9.51,100,99,1.88,overcast clouds
577,Tonj,SS,2022-02-06 20:33:43,7.2737,28.6822,73.69,17,78,4.9,broken clouds
578,Saint George,US,2022-02-06 20:38:27,37.1041,-113.5841,61.27,20,0,1.01,clear sky
579,Dabakala,CI,2022-02-06 20:38:28,8.3667,-4.4333,81.28,18,6,2.35,clear sky
580,Camabatela,AO,2022-02-06 20:38:28,-8.1881,15.375,62.74,89,99,0.83,overcast clouds
581,Astana,KZ,2022-02-06 20:38:29,51.1801,71.446,6.75,72,0,8.95,clear sky
582,Comodoro Rivadavia,AR,2022-02-06 20:38:29,-45.8667,-67.5,76.86,31,0,13.8,clear sky
583,Zambezi,ZM,2022-02-06 20:38:30,-13.5432,23.1047,65.59,97,100,3.83,moderate rain
584,Yermakovskoye,RU,2022-02-06 20:38:30,53.2831,92.4003,-5.58,96,97,1.72,overcast clouds
585,Kinshasa,CD,2022-02-06 20:38:31,-4.3246,15.3215,82.78,74,72,4.61,broken clouds
586,Bonavista,CA,2022-02-06 20:38:31,48.6499,-53.1147,15.12,62,99,25.81,overcast clouds
587,Soligalich,RU,2022-02-06 20:38:31,59.0778,42.2864,5.68,97,93,5.66,overcast clouds
588,Zhigansk,RU,2022-02-06 20:38:32,66.7697,123.3711,-27.29,99,95,6.15,overcast clouds
589,Agirish,RU,2022-02-06 20:38:32,61.9247,63.0231,6.37,97,100,6.82,overcast clouds
590,Nuristan,AF,2022-02-06 20:38:33,35.3,70.8333,7.68,90,99,6.62,overcast clouds
591,Port Hardy,CA,2022-02-06 20:38:33,50.6996,-127.4199,46.76,76,100,17.27,overcast clouds
592,Maumere,ID,2022-02-06 20:38:33,-8.6199,122.2111,80.15,81,19,7.58,few clouds
593,Pala,TD,2022-02-06 20:38:34,9.3642,14.9046,74.55,16,11,5.79,few clouds
594,Saint-Pierre,RE,2022-02-06 20:35:51,-21.3393,55.4781,80.24,78,0,1.14,clear sky
595,Cedar City,US,2022-02-06 20:38:35,37.6775,-113.0619,42.4,36,0,10.36,clear sky
596,Kirkuk,IQ,2022-02-06 20:39:35,35.4681,44.3922,45.79,54,100,2.82,overcast clouds
597,Visby,SE,2022-02-06 20:39:36,57.6409,18.296,37.62,93,40,9.22,scattered clouds
598,Hirado,JP,2022-02-06 20:39:36,33.3597,129.5531,38.39,56,91,8.61,overcast clouds
599,Sabzevar,IR,2022-02-06 20:39:36,36.2126,57.6819,37.2,65,81,4.0,broken clouds
600,Aksarka,RU,2022-02-06 20:39:37,66.5606,67.7975,-16.35,100,90,6.49,overcast clouds
601,Lufilufi,WS,2022-02-06 20:39:37,-13.8745,-171.5986,82.18,78,100,18.99,light rain
602,Geilo,NO,2022-02-06 20:39:38,60.5333,8.2076,22.69,88,65,8.95,broken clouds
603,Kokstad,ZA,2022-02-06 20:39:38,-30.5472,29.4241,57.33,97,16,4.36,few clouds
604,Sucre,BO,2022-02-06 20:34:42,-19.0333,-65.2627,56.01,73,100,8.75,overcast clouds
605,Pasni,PK,2022-02-06 20:39:39,25.2631,63.471,70.79,85,0,9.69,light rain
606,Pacifica,US,2022-02-06 20:39:39,37.6138,-122.4869,68.67,56,0,10.0,clear sky
607,Kawalu,ID,2022-02-06 20:39:40,-7.3817,108.2082,72.52,95,100,3.15,overcast clouds
608,Acari,PE,2022-02-06 20:39:40,-15.4311,-74.6158,79.77,58,94,10.16,overcast clouds
609,Kinablangan,PH,2022-02-06 20:39:41,7.6947,126.5503,76.53,85,91,6.46,overcast clouds
610,Torres,BR,2022-02-06 20:39:42,-29.3353,-49.7269,77.11,68,48,10.16,scattered clouds
611,Xiaoweizhai,CN,2022-02-06 20:39:43,26.1903,107.5125,38.12,97,100,4.61,overcast clouds
612,San Ramon,US,2022-02-06 20:38:22,37.7799,-121.978,66.97,45,0,3.0,clear sky
613,Qui Nhon,VN,2022-02-06 20:39:43,13.7667,109.2333,70.02,90,93,7.31,overcast clouds
614,Bafq,IR,2022-02-06 20:38:08,31.6128,55.4107,47.05,29,0,2.35,clear sky
615,Culpeper,US,2022-02-06 20:39:44,38.5004,-77.9664,40.91,45,0,4.0,clear sky
616,Raisinghnagar,IN,2022-02-06 20:39:44,29.5358,73.4492,55.13,55,2,10.11,clear sky
617,Lehigh Acres,US,2022-02-06 20:39:45,26.6254,-81.6248,79.0,67,100,3.0,overcast clouds
618,Vysokogornyy,RU,2022-02-06 20:35:09,50.1167,139.15,-16.1,100,95,2.93,overcast clouds
619,Liwale,TZ,2022-02-06 20:39:46,-9.7667,37.9333,72.45,80,100,2.75,overcast clouds
620,Phetchaburi,TH,2022-02-06 20:39:47,12.9667,99.5833,77.29,79,52,2.68,broken clouds
621,Sao Domingos,BR,2022-02-06 20:39:47,-13.3983,-46.3183,70.36,91,100,3.78,overcast clouds
622,Bergisch Gladbach,DE,2022-02-06 20:39:47,50.9833,7.1333,42.51,91,75,5.99,broken clouds
623,Yelizovo,RU,2022-02-06 20:39:48,53.1873,158.3805,28.54,74,100,17.9,light shower snow
624,Rio Gallegos,AR,2022-02-06 20:39:48,-51.6226,-69.2181,73.45,38,75,21.85,broken clouds
625,Kurumkan,RU,2022-02-06 20:39:49,54.3,110.3,-3.89,95,56,4.18,broken clouds
626,Northam,GB,2022-02-06 20:35:43,51.0333,-4.2167,48.02,78,17,23.89,few clouds
627,Toropets,RU,2022-02-06 20:39:49,56.4978,31.6353,30.15,96,100,11.7,light snow
628,Bocaiuva,BR,2022-02-06 20:39:50,-17.1078,-43.815,71.31,94,100,1.97,light rain
629,Tynda,RU,2022-02-06 20:39:50,55.1667,124.7167,-21.23,100,58,1.86,broken clouds
630,Erenhot,CN,2022-02-06 20:39:51,43.6475,111.9767,2.14,87,6,5.93,clear sky
631,Kota Belud,MY,2022-02-06 20:39:51,6.351,116.4305,75.06,86,99,6.17,overcast clouds
632,Romilly-Sur-Seine,FR,2022-02-06 20:39:52,48.5108,3.7263,50.38,91,100,18.5,moderate rain
633,Terrace,CA,2022-02-06 20:39:52,54.5163,-128.6035,42.71,81,75,18.41,broken clouds
634,Port Moresby,PG,2022-02-06 20:39:53,-9.4431,147.1797,74.62,94,40,9.22,scattered clouds
635,Contai,IN,2022-02-06 20:39:53,21.7786,87.7536,62.37,59,100,3.11,overcast clouds
636,Gallup,US,2022-02-06 20:35:37,35.5281,-108.7426,45.36,31,0,10.0,clear sky
637,Asau,RO,2022-02-06 20:39:54,46.4333,26.4,36.52,74,100,6.46,overcast clouds
638,Albanel,CA,2022-02-06 20:39:54,48.8832,-72.4487,6.94,78,100,10.36,overcast clouds
639,Tchamba,TG,2022-02-06 20:39:55,9.0333,1.4167,80.02,19,0,1.36,clear sky
640,Honiara,SB,2022-02-06 20:39:56,-9.4333,159.95,81.82,83,100,5.82,moderate rain
641,Mitu,CO,2022-02-06 20:40:56,1.1983,-70.1733,81.5,74,40,3.78,light rain
642,Usinsk,RU,2022-02-06 20:40:56,65.9939,57.5281,-9.47,99,42,6.44,scattered clouds
643,Saint-Francois,FR,2022-02-06 20:40:57,46.4154,3.9054,47.68,76,100,14.97,overcast clouds
644,Fushun,CN,2022-02-06 20:40:57,41.8558,123.9233,6.51,79,1,3.56,clear sky
645,Xichang,CN,2022-02-06 20:40:58,27.8964,102.2634,39.61,90,72,3.44,broken clouds
646,Conceicao Da Barra,BR,2022-02-06 20:40:49,-18.5933,-39.7322,78.42,83,4,10.4,clear sky
647,Tres Arroyos,AR,2022-02-06 20:38:02,-38.3739,-60.2798,65.46,72,96,13.58,overcast clouds
648,Manokwari,ID,2022-02-06 20:40:58,-0.8667,134.0833,77.77,77,100,1.88,overcast clouds
649,Along,IN,2022-02-06 20:40:59,28.1667,94.7667,47.46,96,49,0.65,scattered clouds
650,Concepcion Del Uruguay,AR,2022-02-06 20:41:00,-32.4825,-58.2372,73.98,46,3,5.01,clear sky
651,Halifax,CA,2022-02-06 20:40:13,44.6453,-63.5724,20.21,71,3,2.3,clear sky
652,Roseburg,US,2022-02-06 20:41:00,43.2165,-123.3417,46.51,76,0,3.44,clear sky
653,De-Kastri,RU,2022-02-06 20:41:01,51.4667,140.7833,3.47,94,100,9.95,overcast clouds
654,Vuktyl,RU,2022-02-06 20:41:01,63.8567,57.3094,14.13,79,96,10.16,overcast clouds
655,Port Hedland,AU,2022-02-06 20:41:02,-20.3167,118.5667,80.65,94,75,5.75,moderate rain
656,Atar,MR,2022-02-06 20:41:02,20.5169,-13.0499,75.09,9,0,6.82,clear sky
657,Beni Mazar,EG,2022-02-06 20:41:03,28.4962,30.8029,54.54,47,0,6.35,clear sky
658,Grand Gaube,MU,2022-02-06 20:41:03,-20.0064,57.6608,79.38,80,85,5.99,overcast clouds
659,Umm Lajj,SA,2022-02-06 20:41:04,25.0213,37.2685,65.93,49,0,17.09,clear sky
660,Kozhevnikovo,RU,2022-02-06 20:41:04,56.2589,83.9714,6.26,93,100,3.56,overcast clouds
661,Narasannapeta,IN,2022-02-06 20:41:05,18.4167,84.05,67.05,70,86,3.11,overcast clouds
662,Moussoro,TD,2022-02-06 20:41:05,13.6408,16.4901,67.96,9,0,12.15,clear sky
663,Geelong,AU,2022-02-06 20:41:05,-38.1471,144.3607,63.9,88,0,1.99,clear sky
664,Bubaque,GW,2022-02-06 20:41:06,11.2833,-15.8333,77.67,72,3,17.47,clear sky
665,Cap Malheureux,MU,2022-02-06 20:41:07,-19.9842,57.6142,79.47,80,86,5.99,overcast clouds
666,Omuta,JP,2022-02-06 20:41:07,33.0333,130.45,38.93,62,60,1.39,broken clouds
667,Otacilio Costa,BR,2022-02-06 20:41:08,-27.4831,-50.1219,78.28,40,27,7.36,scattered clouds
668,Gazojak,TM,2022-02-06 20:41:09,41.1875,61.4036,33.44,64,2,7.07,clear sky
669,Bac Lieu,VN,2022-02-06 20:41:10,9.285,105.7244,78.46,73,99,15.82,overcast clouds
670,Kedainiai,LT,2022-02-06 20:41:10,55.2883,23.9747,37.15,98,100,14.14,overcast clouds
671,Bahile,PH,2022-02-06 20:41:10,9.9995,118.7878,74.12,86,88,3.0,overcast clouds
672,Andenes,NO,2022-02-06 20:41:11,69.3143,16.1194,33.78,69,20,11.5,few clouds
673,Beyneu,KZ,2022-02-06 20:41:11,45.3167,55.2,28.6,79,40,5.88,scattered clouds
674,Panzhihua,CN,2022-02-06 20:39:05,26.5851,101.7128,43.5,85,1,2.04,clear sky
675,Kukuna,SL,2022-02-06 20:41:12,9.4,-12.6667,77.2,67,31,8.12,scattered clouds
676,Bela Vista Do Paraiso,BR,2022-02-06 20:41:13,-22.9967,-51.1906,87.04,85,26,5.73,scattered clouds
677,Havre,FR,2022-02-06 20:41:13,49.5833,0.3333,50.43,87,75,21.85,broken clouds
678,Kuryk,KZ,2022-02-06 20:41:13,43.2,51.65,39.54,75,96,8.28,overcast clouds
679,Skibbereen,IE,2022-02-06 20:41:14,51.55,-9.2667,51.12,85,93,13.44,overcast clouds
