City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Kokkola,FI,2022-02-04 00:23:40,63.8385,23.1307,5.94,91,100,1.01
594,Buraydah,SA,2022-02-04 00:23:40,26.326,43.975,64.85,44,0,12.08
595,Kruisfontein,ZA,2022-02-04 00:23:41,-34.0033,24.7314,64.89,80,57,11.54
596,Bulungu,CD,2022-02-04 00:23:41,-4.55,18.6,67.15,98,99,2.3
597,Ponta Delgada,PT,2022-02-04 00:19:21,37.7333,-25.6667,61.5,77,20,16.11
598,Savannah Bight,HN,2022-02-04 00:23:42,16.45,-85.85,82.45,82,5,27.76
599,Lodwar,KE,2022-02-04 00:23:42,3.1191,35.5973,84.52,39,81,5.66
600,Talnakh,RU,2022-02-04 00:23:42,69.4865,88.3972,-13.58,99,91,7.14
601,Beruwala,LK,2022-02-04 00:23:43,6.4788,79.9828,72.07,87,2,3.71
602,Karmala,IN,2022-02-04 00:23:43,18.4167,75.2,61.92,65,13,10.67
603,Karasjok,NO,2022-02-04 00:23:44,69.4719,25.5112,3.31,99,100,3.4
604,Shakhovskaya,RU,2022-02-04 00:23:44,56.0283,35.5097,14.25,97,98,3.29
605,Goba,ET,2022-02-04 00:23:45,7.0167,39.9833,46.29,47,57,5.12
606,Padang,ID,2022-02-04 00:23:45,-0.9492,100.3543,75.25,87,82,4.05
607,Algiers,DZ,2022-02-04 00:23:46,36.7525,3.042,49.82,76,0,6.91
608,Chuy,UY,2022-02-04 00:23:46,-33.6971,-53.4616,74.59,90,97,7.45
609,Turbat,PK,2022-02-04 00:23:47,26.0023,63.044,60.3,16,0,6.73
610,Akyab,MM,2022-02-04 00:23:47,20.15,92.9,62.1,70,1,6.42
611,Larsnes,NO,2022-02-04 00:23:47,62.2028,5.5773,38.68,93,100,20.51
612,Salalah,OM,2022-02-04 00:23:48,17.0151,54.0924,69.89,78,0,3.44
613,West Bay,KY,2022-02-04 00:23:48,19.3667,-81.4167,80.67,84,20,1.01
614,Husavik,IS,2022-02-04 00:23:49,66.0449,-17.3389,26.51,83,99,19.86
615,Victoria,HK,2022-02-04 00:19:17,22.2855,114.1577,58.95,82,93,1.01
616,Huarmey,PE,2022-02-04 00:23:50,-10.0681,-78.1522,72.81,77,25,9.1
617,Namibe,AO,2022-02-04 00:23:50,-15.1961,12.1522,72.1,76,2,7.02
618,Sao Gabriel Da Cachoeira,BR,2022-02-04 00:23:50,-0.1303,-67.0892,75.0,96,98,2.08
619,Georgetown,MY,2022-02-04 00:22:10,5.4112,100.3354,79.9,86,20,4.61
620,Santa Cruz Cabralia,BR,2022-02-04 00:23:51,-16.2781,-39.0247,80.83,78,20,10.36
621,Vestmannaeyjar,IS,2022-02-04 00:23:51,63.4427,-20.2734,25.68,67,6,31.85
622,Cidreira,BR,2022-02-04 00:23:52,-30.1811,-50.2056,76.03,87,24,22.03
623,Svinninge,DK,2022-02-04 00:23:52,55.7211,11.4655,43.14,100,100,13.24
624,Dingle,PH,2022-02-04 00:23:24,10.9995,122.6711,78.28,84,92,10.45
625,Portadown,GB,2022-02-04 00:23:53,54.4241,-6.4412,40.98,79,100,11.88
626,Ribeira Grande,PT,2022-02-04 00:22:24,38.5167,-28.7,58.8,74,100,17.43
627,Oskemen,KZ,2022-02-04 00:23:53,49.9565,82.6119,-16.08,75,100,2.24
628,Storm Lake,US,2022-02-04 00:23:54,42.6411,-95.2097,6.35,60,0,4.61
629,Sisimiut,GL,2022-02-04 00:23:54,66.9395,-53.6735,13.69,79,99,36.53
630,Pasighat,IN,2022-02-04 00:23:55,28.0667,95.3333,52.77,66,88,3.85
631,Puerto Madryn,AR,2022-02-04 00:23:55,-42.7692,-65.0385,73.99,46,75,2.62
632,Chrudim,CZ,2022-02-04 00:23:56,49.9511,15.7956,39.99,87,75,4.61
633,Teguldet,RU,2022-02-04 00:21:16,57.3064,88.1667,13.05,95,100,7.31
634,Mbutuy,PY,2022-02-04 00:23:56,-24.9667,-56.3,74.08,95,50,6.08
635,Mizdah,LY,2022-02-04 00:24:57,31.4451,12.9801,44.55,90,0,4.05
636,Magaria,NE,2022-02-04 00:24:57,12.9983,8.9099,59.31,19,0,13.47
637,Clyde River,CA,2022-02-04 00:24:58,70.4692,-68.5914,-7.37,77,100,34.52
638,Hvolsvollur,IS,2022-02-04 00:24:58,63.7533,-20.2243,22.8,76,35,9.71
639,Camacha,PT,2022-02-04 00:24:59,33.0833,-16.3333,63.54,94,20,8.05
640,Vila Do Maio,CV,2022-02-04 00:24:59,15.1333,-23.2167,72.39,80,0,14.47
641,Stanghelle,NO,2022-02-04 00:25:00,60.5528,5.7357,39.38,92,100,7.25
642,Gamba,GA,2022-02-04 00:25:00,-2.65,10.0,74.23,89,96,1.28
643,The Valley,AI,2022-02-04 00:25:01,18.217,-63.0578,76.86,83,20,4.61
644,Lodja,CD,2022-02-04 00:21:01,-3.4833,23.4333,68.43,91,100,2.51
645,Ostrovnoy,RU,2022-02-04 00:25:01,68.0531,39.5131,14.49,92,100,3.67
646,Beyneu,KZ,2022-02-04 00:25:02,45.3167,55.2,35.6,69,70,21.85
647,Ugep,NG,2022-02-04 00:25:02,5.8086,8.0812,78.01,74,85,4.16
648,Umm Lajj,SA,2022-02-04 00:25:03,25.0213,37.2685,70.03,55,0,15.7
649,Lagoa,PT,2022-02-04 00:25:03,39.05,-27.9833,57.78,73,100,14.05
650,Abu Samrah,SY,2022-02-04 00:25:03,35.3029,37.1841,45.39,75,30,7.25
651,Gobabis,NA,2022-02-04 00:25:04,-22.45,18.9667,72.63,40,79,11.68
652,Klaksvik,FO,2022-02-04 00:25:05,62.2266,-6.589,34.72,61,51,41.79
653,Bijapur,IN,2022-02-04 00:25:05,16.8333,75.7,61.95,58,7,9.26
654,Kalat,PK,2022-02-04 00:25:06,29.0225,66.5916,32.27,28,0,2.3
655,Sabang,ID,2022-02-04 00:25:06,5.8933,95.3214,82.09,70,54,12.12
656,Maraba,BR,2022-02-04 00:25:06,-5.3686,-49.1178,73.76,97,96,0.85
657,Santiago Del Estero,AR,2022-02-04 00:23:21,-27.7951,-64.2615,80.82,63,63,6.04
658,Port Blair,IN,2022-02-04 00:25:07,11.6667,92.75,71.64,94,40,0.0
659,Sioux Lookout,CA,2022-02-04 00:20:16,50.1001,-91.917,-5.42,84,40,0.0
660,Tocopilla,CL,2022-02-04 00:25:08,-22.092,-70.1979,70.07,75,19,12.44
661,Tabuk,PH,2022-02-04 00:23:48,17.4189,121.4443,71.38,88,15,2.46
662,Asosa,ET,2022-02-04 00:25:08,10.0667,34.5333,69.75,25,60,6.55
663,Mopti,ML,2022-02-04 00:25:09,14.6667,-4.0,66.24,42,0,2.3
664,Vizianagaram,IN,2022-02-04 00:25:09,18.1167,83.4167,67.51,89,20,4.68
665,Yellowknife,CA,2022-02-04 00:25:10,62.456,-114.3525,-24.45,76,0,3.44
666,Pedernales,DO,2022-02-04 00:25:11,18.0384,-71.744,76.93,72,71,5.32
667,Jurado,CO,2022-02-04 00:25:12,7.1053,-77.7641,77.34,89,60,0.58
668,Katima Mulilo,NA,2022-02-04 00:25:13,-17.5,24.2667,66.15,91,64,3.31
669,Nadrag,RO,2022-02-04 00:25:13,45.65,22.1833,24.89,84,55,3.71
670,Praia Da Vitoria,PT,2022-02-04 00:25:14,38.7333,-27.0667,57.45,94,20,13.47
671,Lucea,JM,2022-02-04 00:25:14,18.451,-78.1736,75.85,78,11,10.04
672,Kungurtug,RU,2022-02-04 00:25:16,50.5994,97.5228,-15.77,99,99,1.1
673,Korla,CN,2022-02-04 00:25:16,41.7597,86.1469,24.62,47,100,6.58
674,Japura,ID,2022-02-04 00:25:17,-0.3167,102.35,72.79,97,72,1.41
675,Bozova,TR,2022-02-04 00:25:17,37.3625,38.5267,41.92,95,100,14.36
676,Ponta Do Sol,PT,2022-02-04 00:25:18,32.6667,-17.1,67.01,77,56,5.39
677,Leh,IN,2022-02-04 00:25:18,34.1667,77.5833,5.86,96,100,1.97
678,Zverinogolovskoye,RU,2022-02-04 00:23:58,54.4586,64.8542,21.02,82,100,15.97
679,Thompson,CA,2022-02-04 00:25:19,55.7435,-97.8558,-16.44,69,0,8.05
680,Jumla,NP,2022-02-04 00:21:22,29.2747,82.1838,34.52,98,100,5.3
681,Edd,ER,2022-02-04 00:25:20,13.9297,41.6925,82.15,33,88,15.88
682,La Rioja,ES,2022-02-04 00:21:14,42.25,-2.5,47.05,65,99,3.47
683,Iqaluit,CA,2022-02-04 00:22:22,63.7506,-68.5145,-9.67,64,75,8.05
684,Mendi,PG,2022-02-04 00:26:22,-6.1761,143.6513,69.13,58,86,2.26
685,Coihaique,CL,2022-02-04 00:26:22,-45.5752,-72.0662,62.55,63,75,9.22
686,Saldanha,ZA,2022-02-04 00:26:23,-33.0117,17.9442,59.05,80,2,19.24
687,Saint-Junien,FR,2022-02-04 00:26:23,45.8833,0.9,41.94,95,71,2.66
688,Oneonta,US,2022-02-04 00:26:23,42.4529,-75.0638,37.8,96,100,4.85
689,Black River,JM,2022-02-04 00:26:24,18.0264,-77.8487,75.97,79,18,3.02
690,Rawson,AR,2022-02-04 00:26:24,-43.3002,-65.1023,68.74,58,63,13.33
691,Strezhevoy,RU,2022-02-04 00:26:25,60.7333,77.5889,21.18,92,100,12.03
692,Rorvik,NO,2022-02-04 00:26:25,64.8621,11.2373,27.93,80,100,41.05
693,Antsohihy,MG,2022-02-04 00:26:26,-14.8796,47.9875,72.79,98,100,3.65
694,Richards Bay,ZA,2022-02-04 00:26:26,-28.783,32.0377,77.29,92,72,6.44
695,Chicama,PE,2022-02-04 00:26:26,-7.8447,-79.1469,66.74,68,55,8.23
696,Svetlogorsk,BY,2022-02-04 00:26:27,52.6333,29.7333,9.39,98,89,5.79
697,Souillac,MU,2022-02-04 00:26:27,-20.5167,57.5167,80.98,89,75,24.16
698,Hearst,CA,2022-02-04 00:26:28,49.6835,-83.6665,-16.35,96,66,2.44
699,Rincon,US,2022-02-04 00:24:32,32.296,-81.2354,70.25,84,0,8.05
700,Matagami,CA,2022-02-04 00:26:28,49.7502,-77.6328,-20.09,76,0,0.0
701,Ambilobe,MG,2022-02-04 00:26:29,-13.2,49.05,75.76,92,100,6.42
702,Matay,EG,2022-02-04 00:26:29,28.419,30.7792,51.46,50,12,11.45
703,Brigantine,US,2022-02-04 00:26:30,39.4101,-74.3646,50.32,95,75,9.22
704,Cockburn Town,TC,2022-02-04 00:24:50,21.4612,-71.1419,75.67,71,26,22.19
705,Atar,MR,2022-02-04 00:26:31,20.5169,-13.0499,69.44,13,0,7.9
706,San Cristobal,VE,2022-02-04 00:26:31,7.7669,-72.225,75.38,62,79,1.81
707,Boyuibe,BO,2022-02-04 00:26:32,-20.4167,-63.2833,77.92,59,50,6.26
708,Teya,RU,2022-02-04 00:26:32,60.3778,92.6267,10.9,93,99,6.62
709,Matam,SN,2022-02-04 00:26:32,15.6175,-13.3303,69.8,28,0,2.3
710,Arroyo,ES,2022-02-04 00:26:33,41.6096,-4.7969,43.59,69,0,5.75
711,Celestun,MX,2022-02-04 00:26:33,20.8667,-90.4,80.28,69,0,8.46
712,Carbonia,IT,2022-02-04 00:26:34,39.1672,8.5222,46.0,78,40,2.73
713,Krasnovishersk,RU,2022-02-04 00:26:34,60.4078,57.082,-2.02,100,100,1.03
714,Kushmurun,KZ,2022-02-04 00:26:34,52.4503,64.6311,14.09,84,100,14.12
715,Malartic,CA,2022-02-04 00:26:35,48.1335,-78.1328,-7.78,94,94,4.16
716,Necochea,AR,2022-02-04 00:26:23,-38.5473,-58.7368,67.03,89,97,8.23
717,Hamilton,US,2022-02-04 00:24:39,39.1834,-84.5333,26.42,91,100,4.0
718,Havre-Saint-Pierre,CA,2022-02-04 00:26:36,50.2334,-63.5986,14.59,73,100,13.8
719,Adamovka,RU,2022-02-04 00:26:36,51.5223,59.9396,18.9,84,100,10.76
720,San Carlos De Bariloche,AR,2022-02-04 00:25:14,-41.1456,-71.3082,65.95,45,40,12.66
721,Mpanda,TZ,2022-02-04 00:26:37,-6.3655,31.0409,65.39,98,100,4.56
722,Sur,OM,2022-02-04 00:26:37,22.5667,59.5289,67.84,49,0,4.7
723,Codajas,BR,2022-02-04 00:26:37,-3.8367,-62.0569,73.81,98,86,2.06
724,Araouane,ML,2022-02-04 00:26:38,18.9048,-3.5265,65.46,11,0,9.89
725,Taltal,CL,2022-02-04 00:26:38,-25.4,-70.4833,68.49,69,11,5.37
726,Hofn,IS,2022-02-04 00:26:39,64.2539,-15.2082,27.86,59,72,24.7
727,Sept-Iles,CA,2022-02-04 00:21:44,50.2001,-66.3821,8.06,57,75,8.99
728,Rafaela,AR,2022-02-04 00:27:39,-31.2503,-61.4867,79.99,69,17,4.74
729,Kortkeros,RU,2022-02-04 00:27:40,61.8106,51.5806,15.8,99,96,4.25
730,Mao,ES,2022-02-04 00:27:40,39.8885,4.2658,48.76,100,40,4.61
731,Zemio,CF,2022-02-04 00:27:41,5.0314,25.1361,76.77,30,100,2.75
732,Danielskuil,ZA,2022-02-04 00:27:41,-28.1887,23.5395,61.92,74,0,5.1
733,Mae Sai,TH,2022-02-04 00:27:41,20.4335,99.8762,54.9,57,0,2.53
734,Lalibela,ET,2022-02-04 00:27:42,12.0333,39.0333,58.32,48,81,2.44
735,Fort Frances,CA,2022-02-04 00:27:42,48.5999,-93.4003,-5.94,64,0,1.99
736,Male,MV,2022-02-04 00:27:43,4.1748,73.5089,80.85,69,39,3.06
737,Emba,KZ,2022-02-04 00:27:35,48.8264,58.1442,20.77,78,100,11.3
738,Madingou,CG,2022-02-04 00:27:43,-4.1536,13.55,71.42,98,99,2.21
739,Pangnirtung,CA,2022-02-04 00:26:18,66.1451,-65.7125,-12.15,99,100,5.53
740,Turochak,RU,2022-02-04 00:27:44,52.2576,87.1224,-6.47,99,60,2.98
741,Peniche,PT,2022-02-04 00:27:44,39.3558,-9.3811,55.62,84,100,2.06
742,Tashtyp,RU,2022-02-04 00:27:45,52.7939,89.8983,-5.4,99,50,2.66
743,Koulikoro,ML,2022-02-04 00:27:45,14.0,-7.75,66.22,15,0,7.25
744,Veracruz,MX,2022-02-04 00:27:46,19.3333,-96.6667,67.87,75,2,3.0
745,Tasiilaq,GL,2022-02-04 00:27:46,65.6145,-37.6368,10.56,61,100,7.23
746,Gat,IL,2022-02-04 00:27:46,31.61,34.7642,54.81,100,6,10.31
747,Boa Vista,BR,2022-02-04 00:27:47,2.8197,-60.6733,84.18,54,0,6.91
748,Acarau,BR,2022-02-04 00:27:47,-2.8856,-40.12,79.99,80,59,14.25
749,Bousso,TD,2022-02-04 00:27:48,10.4795,16.7117,70.97,12,38,9.17
750,Sistranda,NO,2022-02-04 00:27:48,63.7256,8.834,37.36,69,100,16.26
751,Indiaroba,BR,2022-02-04 00:27:49,-11.5192,-37.5117,77.49,81,54,4.41
752,Vardo,NO,2022-02-04 00:23:31,70.3705,31.1107,26.76,65,100,15.23
753,Manaure,CO,2022-02-04 00:25:13,11.7751,-72.4445,80.71,71,0,21.54
754,Lubango,AO,2022-02-04 00:27:50,-14.9172,13.4925,60.64,56,33,0.76
755,Bambous Virieux,MU,2022-02-04 00:27:50,-20.3428,57.7575,80.85,89,75,24.16
756,Cap Malheureux,MU,2022-02-04 00:27:37,-19.9842,57.6142,81.09,84,100,13.0
757,Maceio,BR,2022-02-04 00:27:51,-9.6658,-35.7353,78.24,83,0,3.44
758,Lima,PE,2022-02-04 00:25:11,-12.0432,-77.0282,71.91,74,0,1.99
759,Crossville,US,2022-02-04 00:27:51,35.949,-85.0269,58.51,96,100,1.99
760,Pitimbu,BR,2022-02-04 00:27:52,-7.4706,-34.8086,82.99,77,68,12.88
761,Batavia,US,2022-02-04 00:25:18,41.85,-88.3126,24.91,77,100,7.0
762,Visby,SE,2022-02-04 00:27:52,57.6409,18.296,36.05,93,100,11.5
763,Tselinnoye,RU,2022-02-04 00:27:53,53.0833,85.6667,-4.79,100,100,1.74
764,Opuwo,NA,2022-02-04 00:27:53,-18.0607,13.84,65.03,55,6,4.03
765,Ati,TD,2022-02-04 00:27:54,13.2154,18.3353,64.08,15,13,12.77
766,Nosy Varika,MG,2022-02-04 00:27:54,-20.5833,48.5333,74.26,95,100,12.08
767,Dolores,AR,2022-02-04 00:27:54,-36.3132,-57.6792,66.76,88,63,4.38
768,Moron,AR,2022-02-04 00:27:55,-34.6534,-58.6198,73.98,69,74,4.36
769,Port Said,EG,2022-02-04 00:27:56,31.2565,32.2841,55.98,59,24,26.49
770,Melchor De Mencos,GT,2022-02-04 00:27:56,17.0686,-89.1522,78.62,67,15,5.79
771,Raudeberg,NO,2022-02-04 00:27:56,61.9875,5.1352,38.98,94,100,8.99
772,Codrington,AU,2022-02-04 00:27:57,-38.2667,141.9667,65.82,60,88,14.45
773,Saiha,IN,2022-02-04 00:27:57,22.4833,92.9667,50.34,71,1,4.36
774,Spodnja Idrija,SI,2022-02-04 00:28:58,46.0319,14.0272,42.93,82,100,4.7
775,Nantucket,US,2022-02-04 00:28:58,41.2835,-70.0995,48.31,93,100,11.5
776,Chirongui,YT,2022-02-04 00:28:59,-12.9319,45.1483,82.33,77,100,10.78
777,Hobyo,SO,2022-02-04 00:28:59,5.3505,48.5268,75.27,76,47,16.49
778,Sorland,NO,2022-02-04 00:27:59,67.667,12.6934,26.44,68,100,37.51
779,Mitsamiouli,KM,2022-02-04 00:29:00,-11.3847,43.2844,82.09,76,99,9.86
780,Meulaboh,ID,2022-02-04 00:29:01,4.1363,96.1285,74.84,88,93,4.05
781,Benguela,AO,2022-02-04 00:28:53,-12.5763,13.4055,74.64,74,75,1.54
782,Nacala,MZ,2022-02-04 00:29:02,-14.5428,40.6728,76.64,87,74,3.44
783,Geraldton,AU,2022-02-04 00:25:01,-28.7667,114.6,93.61,13,0,16.11
784,Skibbereen,IE,2022-02-04 00:29:03,51.55,-9.2667,43.11,88,100,12.08
785,Baykit,RU,2022-02-04 00:29:03,61.67,96.37,15.44,96,100,4.21
786,Ardakan,IR,2022-02-04 00:29:03,32.31,54.0175,41.38,27,1,6.04
787,Hauterive,FR,2022-02-04 00:29:04,46.0901,3.4459,41.76,92,18,1.16
788,Tevriz,RU,2022-02-04 00:29:05,57.509,72.4042,22.68,93,100,13.11
789,Baixa Grande,BR,2022-02-04 00:29:05,-11.9597,-40.1681,77.58,68,77,8.34
790,Olafsvik,IS,2022-02-04 00:29:05,64.8945,-23.7142,27.34,70,95,30.87
791,Rairangpur,IN,2022-02-04 00:29:06,22.2676,86.1751,64.85,91,2,4.05
792,Chapais,CA,2022-02-04 00:29:06,49.7834,-74.8492,-18.62,98,94,2.53
793,Ilo,PE,2022-02-04 00:29:07,-17.6394,-71.3375,69.28,80,99,3.53
794,Plettenberg Bay,ZA,2022-02-04 00:28:02,-34.0527,23.3716,64.31,81,99,7.31
795,Skagen,DK,2022-02-04 00:29:07,57.7209,10.5839,43.09,93,99,17.6
796,Masalli,KR,2022-02-04 00:29:08,34.7959,126.6553,28.08,53,28,7.23
797,Cayenne,GF,2022-02-04 00:29:08,4.9333,-52.3333,79.09,88,100,3.0
798,Walvis Bay,NA,2022-02-04 00:29:08,-22.9575,14.5053,68.09,81,0,11.21
799,Harfleur,FR,2022-02-04 00:29:09,49.5066,0.1983,47.61,90,100,11.5
800,Balcauti,RO,2022-02-04 00:29:09,47.8915,26.0728,30.67,82,22,4.21
801,Augusta,DE,2022-02-04 00:29:10,48.3667,10.8833,43.61,92,100,1.14
802,Santa Maria Do Suacui,BR,2022-02-04 00:29:10,-18.1903,-42.4142,70.74,95,87,1.99
803,Pyu,MM,2022-02-04 00:29:11,18.4833,96.4333,55.15,55,32,4.63
804,Mingoyo,TZ,2022-02-04 00:29:11,-10.1,39.6333,73.62,98,67,3.13
805,Marawi,PH,2022-02-04 00:29:11,7.9986,124.2928,68.65,87,99,2.19
806,Hambantota,LK,2022-02-04 00:29:12,6.1241,81.1185,71.94,100,20,1.14
807,Barranca,PE,2022-02-04 00:29:13,-10.75,-77.7667,72.0,76,44,8.61
808,La Belgica,BO,2022-02-04 00:29:13,-17.55,-63.2167,80.89,78,40,13.8
809,Llanes,ES,2022-02-04 00:29:13,43.4198,-4.7549,50.27,78,100,3.98
810,Riyadh,SA,2022-02-04 00:27:13,24.6877,46.7219,62.74,36,0,8.79
811,Ambatondrazaka,MG,2022-02-04 00:29:15,-17.8333,48.4167,64.17,94,100,3.44
812,Itambe,BR,2022-02-04 00:29:16,-15.245,-40.6244,71.38,76,94,2.04
813,Salinopolis,BR,2022-02-04 00:28:04,-0.6136,-47.3561,78.91,82,93,11.1
814,Mbanza-Ngungu,CD,2022-02-04 00:29:16,-5.25,14.8667,67.68,95,100,2.91
815,Novichikha,RU,2022-02-04 00:29:17,52.204,81.3877,-5.04,100,98,4.94
816,Disna,BY,2022-02-04 00:29:17,55.568,28.1971,4.84,100,84,3.09
817,Kalka,IN,2022-02-04 00:29:17,30.8344,76.9333,47.17,93,100,2.93
818,Houma,US,2022-02-04 00:28:02,29.5958,-90.7195,51.8,90,100,13.8
819,Calvinia,ZA,2022-02-04 00:30:18,-31.4707,19.776,62.78,66,0,3.89
820,Kokino,RU,2022-02-04 00:30:19,52.4964,34.7808,18.39,97,88,6.76
821,Saint-Augustin,CA,2022-02-04 00:30:19,51.226,-58.6502,12.04,69,100,18.39
822,Coromandel,BR,2022-02-04 00:30:20,-18.4733,-47.2003,67.8,90,100,2.19
823,Shelburne,CA,2022-02-04 00:30:20,44.0787,-80.2041,12.18,86,100,12.12
824,Bengkulu,ID,2022-02-04 00:26:12,-3.8004,102.2655,75.96,88,100,2.33
825,Sumbe,AO,2022-02-04 00:30:21,-11.2061,13.8437,74.64,80,100,3.87
826,Sinnamary,GF,2022-02-04 00:30:21,5.3833,-52.95,76.5,89,100,9.95
827,San Juan,AR,2022-02-04 00:26:41,-31.5375,-68.5364,84.27,31,20,7.61
828,Lincoln,US,2022-02-04 00:25:45,40.8,-96.667,17.04,36,0,1.01
829,Fomboni,KM,2022-02-04 00:30:22,-12.28,43.7425,82.94,75,100,13.8
830,Usinsk,RU,2022-02-04 00:30:22,65.9939,57.5281,15.49,96,100,7.92
831,Mehamn,NO,2022-02-04 00:30:23,71.0357,27.8492,20.39,81,97,13.06
832,Labuhan,ID,2022-02-04 00:30:23,-6.8844,112.2051,79.77,81,89,5.64
833,Paamiut,GL,2022-02-04 00:30:24,61.994,-49.6678,19.15,96,100,5.84
834,Raga,SS,2022-02-04 00:30:24,8.4596,25.678,73.49,21,100,3.85
835,Macamic,CA,2022-02-04 00:30:25,48.7502,-78.9996,-7.37,99,100,2.06
836,Tiznit,MA,2022-02-04 00:30:25,29.5833,-9.5,63.0,26,30,7.31
837,Matara,LK,2022-02-04 00:30:25,5.9485,80.5353,71.64,89,6,4.07
838,Dovolnoye,RU,2022-02-04 00:30:26,54.4958,79.6671,3.7,97,31,8.41
839,Pangoa,PE,2022-02-04 00:30:26,-12.1167,-73.0,68.85,99,99,0.31
840,Esik,KZ,2022-02-04 00:30:27,43.3552,77.4525,17.02,67,36,6.55
841,Hami,CN,2022-02-04 00:30:27,42.8,93.45,21.33,37,12,3.94
842,Chulumani,BO,2022-02-04 00:30:27,-16.4096,-67.5263,64.74,98,100,1.34
843,Bilma,NE,2022-02-04 00:30:28,18.6853,12.9164,54.05,27,0,14.52
844,Muravlenko,RU,2022-02-04 00:29:02,63.7898,74.523,15.33,96,100,7.45
845,Corum,TR,2022-02-04 00:30:28,40.5,34.75,30.7,99,100,3.31
846,Strelka,RU,2022-02-04 00:30:29,58.0728,93.0344,13.17,94,100,6.29
847,Mangaratiba,BR,2022-02-04 00:30:29,-22.9597,-44.0406,78.03,92,100,1.83
848,Pangody,RU,2022-02-04 00:30:30,65.85,74.4859,4.91,97,97,6.04
849,Along,IN,2022-02-04 00:30:30,28.1667,94.7667,46.96,90,58,2.17
850,Navrongo,GH,2022-02-04 00:30:30,10.8956,-1.0921,72.55,11,0,6.85
851,Takab,IR,2022-02-04 00:30:32,36.4009,47.1133,24.71,67,57,2.1
852,Methoni,GR,2022-02-04 00:30:32,36.8197,21.7049,46.22,56,1,6.06
853,Chute-Aux-Outardes,CA,2022-02-04 00:30:33,49.1168,-68.399,10.71,61,40,5.75
854,Filimonovo,RU,2022-02-04 00:30:33,56.2011,95.4611,-0.29,93,100,5.17
855,Finnsnes,NO,2022-02-04 00:30:33,69.2296,17.9811,19.36,92,100,9.98
856,Rio Grande,BR,2022-02-04 00:30:34,-32.035,-52.0986,76.95,85,100,11.97
857,Kabo,CF,2022-02-04 00:30:34,7.6994,18.629,73.31,16,12,7.99
858,Ugoofaaru,MV,2022-02-04 00:30:35,5.6667,73.0,80.58,74,66,9.48
859,Muscatine,US,2022-02-04 00:30:35,41.4667,-91.1335,15.39,50,0,3.0
860,Sao Joao Da Barra,BR,2022-02-04 00:30:36,-21.6403,-41.0511,74.12,95,100,6.64
861,Westport,US,2022-02-04 00:30:36,41.1415,-73.3579,47.75,96,100,3.0
862,Floro,NO,2022-02-04 00:30:37,61.5996,5.0328,39.16,93,100,18.41
863,Verkhnyaya Inta,RU,2022-02-04 00:30:37,65.9811,60.3094,15.46,96,100,4.38
864,Tarabuco,BO,2022-02-04 00:30:38,-19.1667,-64.9167,52.72,77,72,3.51
865,Quimperle,FR,2022-02-04 00:30:38,47.8667,-3.55,51.75,91,100,8.05
866,Sakakah,SA,2022-02-04 00:31:40,29.9697,40.2064,56.77,48,0,15.21
867,Sancti Spiritus,CU,2022-02-04 00:31:40,21.9297,-79.4425,73.42,80,15,11.56
868,Goderich,CA,2022-02-04 00:30:16,43.7501,-81.7165,15.91,73,100,11.5
869,Hualmay,PE,2022-02-04 00:31:41,-11.0964,-77.6139,71.26,79,66,9.15
870,Kolokani,ML,2022-02-04 00:31:42,13.5728,-8.0339,65.77,15,0,8.03
871,Bonthe,SL,2022-02-04 00:31:43,7.5264,-12.505,76.37,88,2,2.42
872,Riedlingen,DE,2022-02-04 00:31:43,48.1545,9.4756,41.32,93,24,1.01
873,Bhitarwar,IN,2022-02-04 00:31:44,25.8,78.1167,51.94,68,0,5.73
874,Americus,US,2022-02-04 00:27:13,32.0724,-84.2327,73.53,64,100,10.36
875,Chibuto,MZ,2022-02-04 00:30:08,-24.6867,33.5306,74.14,82,0,5.1
876,Belmonte,BR,2022-02-04 00:31:45,-15.8631,-38.8828,81.1,81,84,7.2
877,Dwarka,IN,2022-02-04 00:31:45,22.2394,68.9678,67.35,48,5,6.51
878,Caraballeda,VE,2022-02-04 00:31:46,10.6112,-66.8522,78.87,78,40,5.75
879,Omboue,GA,2022-02-04 00:31:46,-1.5746,9.2618,76.19,86,100,3.11
880,Altay,CN,2022-02-04 00:31:46,47.8667,88.1167,3.51,61,7,7.4
881,Ribeira Brava,PT,2022-02-04 00:31:47,32.65,-17.0667,67.01,80,45,3.87
882,Matamoros,MX,2022-02-04 00:30:31,25.5333,-103.25,73.51,25,20,11.5
883,Tahoua,NE,2022-02-04 00:31:47,14.8888,5.2692,59.94,17,0,16.51
884,Diamantino,BR,2022-02-04 00:31:23,-14.4086,-56.4461,72.82,93,37,3.49
885,Uch,FR,2022-02-04 00:31:48,45.3192,-0.9345,47.55,85,100,5.17
886,Chimore,BO,2022-02-04 00:31:48,-16.9833,-65.1333,72.95,97,100,1.43
887,Senekal,ZA,2022-02-04 00:31:49,-28.3197,27.6208,64.38,81,7,4.97
888,Bhindar,IN,2022-02-04 00:31:49,24.5,74.1833,49.57,47,0,1.1
889,Naifaru,MV,2022-02-04 00:31:50,5.4444,73.3657,80.91,71,93,5.73
890,Andros,GR,2022-02-04 00:31:50,37.8333,24.9333,50.56,50,36,38.86
